county,crop,season,year,yield_kg_per_ha,area_planted_ha,avg_rainfall_mm,avg_temp_celsius,rainfall_deviation,ph_level,soil_type,fertility_index,rainfall_category,temp_category,season_encoded,crop_encoded,county_encoded
Trans Nzoia,Maize,Long Rains,2016,2607.98,3875.0,424.83,22.86,-96.91,5.54,Clay,0.91,Medium,Warm,1,1,8
Trans Nzoia,Maize,Short Rains,2016,3328.19,2284.92,543.35,19.35,-54.73,5.54,Clay,0.91,Medium,Warm,0,1,8
Trans Nzoia,Maize,Long Rains,2017,1812.42,4985.91,933.45,14.13,66.3,5.54,Clay,0.91,High,Cool,1,1,8
Trans Nzoia,Maize,Short Rains,2017,2376.87,2311.8,1148.47,20.4,63.97,5.54,Clay,0.91,High,Warm,0,1,8
Trans Nzoia,Maize,Long Rains,2018,1405.41,3994.57,607.53,31.74,-83.03,5.54,Clay,0.91,Medium,Hot,1,1,8
Trans Nzoia,Maize,Short Rains,2018,3366.62,1181.77,451.74,22.4,75.0,5.54,Clay,0.91,Medium,Warm,0,1,8
Trans Nzoia,Maize,Long Rains,2019,1104.81,3434.45,714.77,23.34,32.36,5.54,Clay,0.91,Medium,Warm,1,1,8
Trans Nzoia,Maize,Short Rains,2019,3221.69,1438.97,710.52,28.66,-58.13,5.54,Clay,0.91,Medium,Hot,0,1,8
Trans Nzoia,Maize,Long Rains,2020,4318.2,840.18,548.76,20.51,95.53,5.54,Clay,0.91,Medium,Warm,1,1,8
Trans Nzoia,Maize,Short Rains,2020,2399.64,4723.72,1137.34,26.21,129.61,5.54,Clay,0.91,High,Hot,0,1,8
Trans Nzoia,Maize,Long Rains,2021,2352.99,3228.78,884.23,23.16,-17.8,5.54,Clay,0.91,High,Warm,1,1,8
Trans Nzoia,Maize,Short Rains,2021,2271.1,1443.65,360.54,28.38,-141.74,5.54,Clay,0.91,Low,Hot,0,1,8
Trans Nzoia,Maize,Long Rains,2022,4440.72,2105.74,895.11,25.64,89.71,5.54,Clay,0.91,High,Hot,1,1,8
Trans Nzoia,Maize,Short Rains,2022,4108.17,1226.78,503.48,16.73,21.25,5.54,Clay,0.91,Medium,Cool,0,1,8
Trans Nzoia,Maize,Long Rains,2023,1588.49,252.56,668.8,30.08,-93.65,5.54,Clay,0.91,Medium,Hot,1,1,8
Trans Nzoia,Maize,Short Rains,2023,3211.17,1905.78,418.68,19.79,20.92,5.54,Clay,0.91,Medium,Warm,0,1,8
Trans Nzoia,Maize,Long Rains,2024,3998.13,2418.73,1133.97,15.98,-128.21,5.54,Clay,0.91,High,Cool,1,1,8
Trans Nzoia,Maize,Short Rains,2024,4382.32,1009.08,874.34,20.97,-80.87,5.54,Clay,0.91,High,Warm,0,1,8
Trans Nzoia,Beans,Long Rains,2015,4013.91,3905.32,852.92,30.99,3.93,5.54,Clay,0.91,High,Hot,1,0,8
Trans Nzoia,Beans,Short Rains,2015,3652.41,4239.44,934.14,27.14,-127.16,5.54,Clay,0.91,High,Hot,0,0,8
Trans Nzoia,Beans,Long Rains,2016,3615.79,3168.48,424.83,22.86,-96.91,5.54,Clay,0.91,Medium,Warm,1,0,8
Trans Nzoia,Beans,Short Rains,2016,1285.61,259.38,543.35,19.35,-54.73,5.54,Clay,0.91,Medium,Warm,0,0,8
Trans Nzoia,Beans,Long Rains,2017,4207.14,3121.59,933.45,14.13,66.3,5.54,Clay,0.91,High,Cool,1,0,8
Trans Nzoia,Beans,Short Rains,2017,3747.19,2459.46,1148.47,20.4,63.97,5.54,Clay,0.91,High,Warm,0,0,8
Trans Nzoia,Beans,Long Rains,2018,1234.04,713.41,607.53,31.74,-83.03,5.54,Clay,0.91,Medium,Hot,1,0,8
Trans Nzoia,Beans,Short Rains,2018,3336.59,2208.5,451.74,22.4,75.0,5.54,Clay,0.91,Medium,Warm,0,0,8
Trans Nzoia,Beans,Long Rains,2019,1541.94,2508.81,714.77,23.34,32.36,5.54,Clay,0.91,Medium,Warm,1,0,8
Trans Nzoia,Beans,Short Rains,2019,1037.57,2951.66,710.52,28.66,-58.13,5.54,Clay,0.91,Medium,Hot,0,0,8
Trans Nzoia,Beans,Long Rains,2020,1795.28,4008.04,548.76,20.51,95.53,5.54,Clay,0.91,Medium,Warm,1,0,8
Trans Nzoia,Beans,Short Rains,2020,1948.34,2330.58,1137.34,26.21,129.61,5.54,Clay,0.91,High,Hot,0,0,8
Trans Nzoia,Beans,Long Rains,2021,843.0,454.99,884.23,23.16,-17.8,5.54,Clay,0.91,High,Warm,1,0,8
Trans Nzoia,Beans,Short Rains,2021,2252.23,2451.7,360.54,28.38,-141.74,5.54,Clay,0.91,Low,Hot,0,0,8
Trans Nzoia,Beans,Long Rains,2022,3020.08,1529.15,895.11,25.64,89.71,5.54,Clay,0.91,High,Hot,1,0,8
Trans Nzoia,Beans,Short Rains,2022,3371.43,4314.6,503.48,16.73,21.25,5.54,Clay,0.91,Medium,Cool,0,0,8
Trans Nzoia,Beans,Long Rains,2023,3685.45,294.13,668.8,30.08,-93.65,5.54,Clay,0.91,Medium,Hot,1,0,8
Trans Nzoia,Beans,Short Rains,2023,2577.88,614.16,418.68,19.79,20.92,5.54,Clay,0.91,Medium,Warm,0,0,8
Trans Nzoia,Beans,Long Rains,2024,1695.57,4934.65,1133.97,15.98,-128.21,5.54,Clay,0.91,High,Cool,1,0,8
Trans Nzoia,Beans,Short Rains,2024,1327.23,2544.55,874.34,20.97,-80.87,5.54,Clay,0.91,High,Warm,0,0,8
Trans Nzoia,Wheat,Long Rains,2015,3087.18,3542.08,852.92,30.99,3.93,5.54,Clay,0.91,High,Hot,1,4,8
Trans Nzoia,Wheat,Short Rains,2015,2870.7,147.88,934.14,27.14,-127.16,5.54,Clay,0.91,High,Hot,0,4,8
Trans Nzoia,Wheat,Long Rains,2016,2007.91,2636.79,424.83,22.86,-96.91,5.54,Clay,0.91,Medium,Warm,1,4,8
Trans Nzoia,Wheat,Short Rains,2016,1125.11,1818.07,543.35,19.35,-54.73,5.54,Clay,0.91,Medium,Warm,0,4,8
Trans Nzoia,Wheat,Long Rains,2017,922.85,485.03,933.45,14.13,66.3,5.54,Clay,0.91,High,Cool,1,4,8
Trans Nzoia,Wheat,Short Rains,2017,2268.62,750.31,1148.47,20.4,63.97,5.54,Clay,0.91,High,Warm,0,4,8
Trans Nzoia,Wheat,Long Rains,2018,2899.9,3478.38,607.53,31.74,-83.03,5.54,Clay,0.91,Medium,Hot,1,4,8
Trans Nzoia,Wheat,Short Rains,2018,3762.17,1080.74,451.74,22.4,75.0,5.54,Clay,0.91,Medium,Warm,0,4,8
Trans Nzoia,Wheat,Long Rains,2019,1419.69,612.38,714.77,23.34,32.36,5.54,Clay,0.91,Medium,Warm,1,4,8
Trans Nzoia,Wheat,Short Rains,2019,3154.79,3561.73,710.52,28.66,-58.13,5.54,Clay,0.91,Medium,Hot,0,4,8
Trans Nzoia,Wheat,Long Rains,2020,916.87,4687.44,548.76,20.51,95.53,5.54,Clay,0.91,Medium,Warm,1,4,8
Trans Nzoia,Wheat,Short Rains,2020,992.29,2752.35,1137.34,26.21,129.61,5.54,Clay,0.91,High,Hot,0,4,8
Trans Nzoia,Wheat,Long Rains,2021,3423.52,4367.75,884.23,23.16,-17.8,5.54,Clay,0.91,High,Warm,1,4,8
Trans Nzoia,Wheat,Short Rains,2021,3442.12,4028.47,360.54,28.38,-141.74,5.54,Clay,0.91,Low,Hot,0,4,8
Trans Nzoia,Wheat,Long Rains,2022,2055.97,4092.64,895.11,25.64,89.71,5.54,Clay,0.91,High,Hot,1,4,8
Trans Nzoia,Wheat,Short Rains,2022,1096.42,4484.6,503.48,16.73,21.25,5.54,Clay,0.91,Medium,Cool,0,4,8
Trans Nzoia,Wheat,Long Rains,2023,2826.09,4104.76,668.8,30.08,-93.65,5.54,Clay,0.91,Medium,Hot,1,4,8
Trans Nzoia,Wheat,Short Rains,2023,2473.58,3253.53,418.68,19.79,20.92,5.54,Clay,0.91,Medium,Warm,0,4,8
Trans Nzoia,Wheat,Long Rains,2024,2747.69,3684.79,1133.97,15.98,-128.21,5.54,Clay,0.91,High,Cool,1,4,8
Trans Nzoia,Wheat,Short Rains,2024,1102.03,395.73,874.34,20.97,-80.87,5.54,Clay,0.91,High,Warm,0,4,8
Trans Nzoia,Sorghum,Long Rains,2015,1714.28,881.77,852.92,30.99,3.93,5.54,Clay,0.91,High,Hot,1,3,8
Trans Nzoia,Sorghum,Short Rains,2015,4025.6,1174.15,934.14,27.14,-127.16,5.54,Clay,0.91,High,Hot,0,3,8
Trans Nzoia,Sorghum,Long Rains,2016,4410.7,1750.79,424.83,22.86,-96.91,5.54,Clay,0.91,Medium,Warm,1,3,8
Trans Nzoia,Sorghum,Short Rains,2016,1473.84,3969.52,543.35,19.35,-54.73,5.54,Clay,0.91,Medium,Warm,0,3,8
Trans Nzoia,Sorghum,Long Rains,2017,3237.22,2541.16,933.45,14.13,66.3,5.54,Clay,0.91,High,Cool,1,3,8
Trans Nzoia,Sorghum,Short Rains,2017,2854.85,3624.09,1148.47,20.4,63.97,5.54,Clay,0.91,High,Warm,0,3,8
Trans Nzoia,Sorghum,Long Rains,2018,1645.28,4982.04,607.53,31.74,-83.03,5.54,Clay,0.91,Medium,Hot,1,3,8
Trans Nzoia,Sorghum,Short Rains,2018,4406.73,3286.6,451.74,22.4,75.0,5.54,Clay,0.91,Medium,Warm,0,3,8
Trans Nzoia,Sorghum,Long Rains,2019,1538.31,3433.12,714.77,23.34,32.36,5.54,Clay,0.91,Medium,Warm,1,3,8
Trans Nzoia,Sorghum,Short Rains,2019,1067.13,250.2,710.52,28.66,-58.13,5.54,Clay,0.91,Medium,Hot,0,3,8
Trans Nzoia,Sorghum,Long Rains,2020,1753.43,2366.85,548.76,20.51,95.53,5.54,Clay,0.91,Medium,Warm,1,3,8
Trans Nzoia,Sorghum,Short Rains,2020,4012.61,3663.13,1137.34,26.21,129.61,5.54,Clay,0.91,High,Hot,0,3,8
Trans Nzoia,Sorghum,Long Rains,2021,3548.01,2184.92,884.23,23.16,-17.8,5.54,Clay,0.91,High,Warm,1,3,8
Trans Nzoia,Sorghum,Short Rains,2021,2079.96,1918.09,360.54,28.38,-141.74,5.54,Clay,0.91,Low,Hot,0,3,8
Trans Nzoia,Sorghum,Long Rains,2022,4454.3,296.54,895.11,25.64,89.71,5.54,Clay,0.91,High,Hot,1,3,8
Trans Nzoia,Sorghum,Short Rains,2022,4008.02,2935.51,503.48,16.73,21.25,5.54,Clay,0.91,Medium,Cool,0,3,8
Trans Nzoia,Sorghum,Long Rains,2023,2422.88,3653.76,668.8,30.08,-93.65,5.54,Clay,0.91,Medium,Hot,1,3,8
Trans Nzoia,Sorghum,Short Rains,2023,2600.68,4379.77,418.68,19.79,20.92,5.54,Clay,0.91,Medium,Warm,0,3,8
Trans Nzoia,Sorghum,Long Rains,2024,4132.6,2166.43,1133.97,15.98,-128.21,5.54,Clay,0.91,High,Cool,1,3,8
Trans Nzoia,Sorghum,Short Rains,2024,1824.26,3002.52,874.34,20.97,-80.87,5.54,Clay,0.91,High,Warm,0,3,8
Trans Nzoia,Potatoes,Long Rains,2015,4175.74,1132.24,852.92,30.99,3.93,5.54,Clay,0.91,High,Hot,1,2,8
Trans Nzoia,Potatoes,Short Rains,2015,3104.98,3194.65,934.14,27.14,-127.16,5.54,Clay,0.91,High,Hot,0,2,8
Trans Nzoia,Potatoes,Long Rains,2016,3512.52,744.68,424.83,22.86,-96.91,5.54,Clay,0.91,Medium,Warm,1,2,8
Trans Nzoia,Potatoes,Short Rains,2016,3448.55,4554.26,543.35,19.35,-54.73,5.54,Clay,0.91,Medium,Warm,0,2,8
Trans Nzoia,Potatoes,Long Rains,2017,1464.83,1263.96,933.45,14.13,66.3,5.54,Clay,0.91,High,Cool,1,2,8
Trans Nzoia,Potatoes,Short Rains,2017,4394.16,986.79,1148.47,20.4,63.97,5.54,Clay,0.91,High,Warm,0,2,8
Trans Nzoia,Potatoes,Long Rains,2018,3961.22,2512.16,607.53,31.74,-83.03,5.54,Clay,0.91,Medium,Hot,1,2,8
Trans Nzoia,Potatoes,Short Rains,2018,1714.75,4366.67,451.74,22.4,75.0,5.54,Clay,0.91,Medium,Warm,0,2,8
Trans Nzoia,Potatoes,Long Rains,2019,2447.63,2622.61,714.77,23.34,32.36,5.54,Clay,0.91,Medium,Warm,1,2,8
Trans Nzoia,Potatoes,Short Rains,2019,2129.16,3005.46,710.52,28.66,-58.13,5.54,Clay,0.91,Medium,Hot,0,2,8
Trans Nzoia,Potatoes,Long Rains,2020,1405.04,2016.3,548.76,20.51,95.53,5.54,Clay,0.91,Medium,Warm,1,2,8
Trans Nzoia,Potatoes,Short Rains,2020,4386.83,1364.85,1137.34,26.21,129.61,5.54,Clay,0.91,High,Hot,0,2,8
Trans Nzoia,Potatoes,Long Rains,2021,3229.93,1693.43,884.23,23.16,-17.8,5.54,Clay,0.91,High,Warm,1,2,8
Trans Nzoia,Potatoes,Short Rains,2021,3661.85,741.28,360.54,28.38,-141.74,5.54,Clay,0.91,Low,Hot,0,2,8
Trans Nzoia,Potatoes,Long Rains,2022,4388.34,2323.57,895.11,25.64,89.71,5.54,Clay,0.91,High,Hot,1,2,8
Trans Nzoia,Potatoes,Short Rains,2022,1673.39,460.13,503.48,16.73,21.25,5.54,Clay,0.91,Medium,Cool,0,2,8
Trans Nzoia,Potatoes,Long Rains,2023,1428.1,2646.89,668.8,30.08,-93.65,5.54,Clay,0.91,Medium,Hot,1,2,8
Trans Nzoia,Potatoes,Short Rains,2023,2046.91,4161.53,418.68,19.79,20.92,5.54,Clay,0.91,Medium,Warm,0,2,8
Trans Nzoia,Potatoes,Long Rains,2024,2394.28,1318.7,1133.97,15.98,-128.21,5.54,Clay,0.91,High,Cool,1,2,8
Trans Nzoia,Potatoes,Short Rains,2024,3083.44,3563.21,874.34,20.97,-80.87,5.54,Clay,0.91,High,Warm,0,2,8
Nyandarua,Maize,Long Rains,2015,1418.06,921.33,684.59,14.19,17.96,4.57,Clay Loam,0.47,Medium,Cool,1,1,7
Nyandarua,Maize,Short Rains,2015,935.68,3708.37,422.9,17.73,-17.59,4.57,Clay Loam,0.47,Medium,Cool,0,1,7
Nyandarua,Maize,Long Rains,2016,3256.08,2425.69,1058.1,16.13,125.73,4.57,Clay Loam,0.47,High,Cool,1,1,7
Nyandarua,Maize,Short Rains,2016,3923.43,4047.78,1089.7,31.31,-51.17,4.57,Clay Loam,0.47,High,Hot,0,1,7
Nyandarua,Maize,Long Rains,2017,2965.81,4354.53,917.79,20.22,-13.54,4.57,Clay Loam,0.47,High,Warm,1,1,7
Nyandarua,Maize,Short Rains,2017,1561.61,648.41,777.85,17.51,-129.14,4.57,Clay Loam,0.47,Medium,Cool,0,1,7
Nyandarua,Maize,Long Rains,2018,1798.07,379.73,443.11,22.39,35.83,4.57,Clay Loam,0.47,Medium,Warm,1,1,7
Nyandarua,Maize,Short Rains,2018,2765.33,4689.37,562.71,15.93,-77.01,4.57,Clay Loam,0.47,Medium,Cool,0,1,7
Nyandarua,Maize,Long Rains,2019,945.57,698.34,1197.06,18.11,-81.88,4.57,Clay Loam,0.47,High,Warm,1,1,7
Nyandarua,Maize,Short Rains,2019,2473.14,4675.99,1082.56,21.56,-75.0,4.57,Clay Loam,0.47,High,Warm,0,1,7
Nyandarua,Maize,Long Rains,2020,1969.78,2585.45,741.09,29.14,-39.22,4.57,Clay Loam,0.47,Medium,Hot,1,1,7
Nyandarua,Maize,Short Rains,2020,953.82,826.88,1131.8,31.9,53.73,4.57,Clay Loam,0.47,High,Hot,0,1,7
Nyandarua,Maize,Long Rains,2021,4450.53,4829.08,661.17,20.92,82.99,4.57,Clay Loam,0.47,Medium,Warm,1,1,7
Nyandarua,Maize,Short Rains,2021,818.28,4763.88,1052.61,14.14,-43.19,4.57,Clay Loam,0.47,High,Cool,0,1,7
Nyandarua,Maize,Long Rains,2022,3164.74,4352.8,823.32,25.58,105.86,4.57,Clay Loam,0.47,High,Hot,1,1,7
Nyandarua,Maize,Short Rains,2022,2482.54,2626.42,723.01,22.29,-33.68,4.57,Clay Loam,0.47,Medium,Warm,0,1,7
Nyandarua,Maize,Long Rains,2023,2608.73,3367.63,648.86,22.45,-107.52,4.57,Clay Loam,0.47,Medium,Warm,1,1,7
Nyandarua,Maize,Short Rains,2023,1316.71,246.87,760.79,30.4,-16.89,4.57,Clay Loam,0.47,Medium,Hot,0,1,7
Nyandarua,Maize,Long Rains,2024,1939.34,3552.94,317.41,17.3,-50.47,4.57,Clay Loam,0.47,Low,Cool,1,1,7
Nyandarua,Maize,Short Rains,2024,1546.86,3399.82,458.55,18.27,42.26,4.57,Clay Loam,0.47,Medium,Warm,0,1,7
Nyandarua,Beans,Long Rains,2015,4388.67,560.11,684.59,14.19,17.96,4.57,Clay Loam,0.47,Medium,Cool,1,0,7
Nyandarua,Beans,Short Rains,2015,3288.63,2274.38,422.9,17.73,-17.59,4.57,Clay Loam,0.47,Medium,Cool,0,0,7
Nyandarua,Beans,Long Rains,2016,4012.13,968.03,1058.1,16.13,125.73,4.57,Clay Loam,0.47,High,Cool,1,0,7
Nyandarua,Beans,Short Rains,2016,3362.72,4206.76,1089.7,31.31,-51.17,4.57,Clay Loam,0.47,High,Hot,0,0,7
Nyandarua,Beans,Long Rains,2017,4295.07,3447.92,917.79,20.22,-13.54,4.57,Clay Loam,0.47,High,Warm,1,0,7
Nyandarua,Beans,Short Rains,2017,2639.55,3127.45,777.85,17.51,-129.14,4.57,Clay Loam,0.47,Medium,Cool,0,0,7
Nyandarua,Beans,Long Rains,2018,4014.95,2895.99,443.11,22.39,35.83,4.57,Clay Loam,0.47,Medium,Warm,1,0,7
Nyandarua,Beans,Short Rains,2018,912.43,4661.65,562.71,15.93,-77.01,4.57,Clay Loam,0.47,Medium,Cool,0,0,7
Nyandarua,Beans,Long Rains,2019,3351.25,3414.92,1197.06,18.11,-81.88,4.57,Clay Loam,0.47,High,Warm,1,0,7
Nyandarua,Beans,Short Rains,2019,1598.0,3328.54,1082.56,21.56,-75.0,4.57,Clay Loam,0.47,High,Warm,0,0,7
Nyandarua,Beans,Long Rains,2020,2257.3,3291.04,741.09,29.14,-39.22,4.57,Clay Loam,0.47,Medium,Hot,1,0,7
Nyandarua,Beans,Short Rains,2020,1194.39,3323.44,1131.8,31.9,53.73,4.57,Clay Loam,0.47,High,Hot,0,0,7
Nyandarua,Beans,Long Rains,2021,4497.83,336.24,661.17,20.92,82.99,4.57,Clay Loam,0.47,Medium,Warm,1,0,7
Nyandarua,Beans,Short Rains,2021,4415.54,2093.85,1052.61,14.14,-43.19,4.57,Clay Loam,0.47,High,Cool,0,0,7
Nyandarua,Beans,Long Rains,2022,4021.79,3933.69,823.32,25.58,105.86,4.57,Clay Loam,0.47,High,Hot,1,0,7
Nyandarua,Beans,Short Rains,2022,2897.96,3718.4,723.01,22.29,-33.68,4.57,Clay Loam,0.47,Medium,Warm,0,0,7
Nyandarua,Beans,Long Rains,2023,4050.51,2080.29,648.86,22.45,-107.52,4.57,Clay Loam,0.47,Medium,Warm,1,0,7
Nyandarua,Beans,Short Rains,2023,2010.02,3371.21,760.79,30.4,-16.89,4.57,Clay Loam,0.47,Medium,Hot,0,0,7
Nyandarua,Beans,Long Rains,2024,3789.03,3835.2,317.41,17.3,-50.47,4.57,Clay Loam,0.47,Low,Cool,1,0,7
Nyandarua,Beans,Short Rains,2024,3751.91,2234.36,458.55,18.27,42.26,4.57,Clay Loam,0.47,Medium,Warm,0,0,7
Nyandarua,Wheat,Long Rains,2015,3825.99,689.02,684.59,14.19,17.96,4.57,Clay Loam,0.47,Medium,Cool,1,4,7
Nyandarua,Wheat,Short Rains,2015,2814.61,128.22,422.9,17.73,-17.59,4.57,Clay Loam,0.47,Medium,Cool,0,4,7
Nyandarua,Wheat,Long Rains,2016,2000.97,1895.66,1058.1,16.13,125.73,4.57,Clay Loam,0.47,High,Cool,1,4,7
Nyandarua,Wheat,Short Rains,2016,2265.84,3507.79,1089.7,31.31,-51.17,4.57,Clay Loam,0.47,High,Hot,0,4,7
Nyandarua,Wheat,Long Rains,2017,2237.66,2298.6,917.79,20.22,-13.54,4.57,Clay Loam,0.47,High,Warm,1,4,7
Nyandarua,Wheat,Short Rains,2017,1678.91,1928.93,777.85,17.51,-129.14,4.57,Clay Loam,0.47,Medium,Cool,0,4,7
Nyandarua,Wheat,Long Rains,2018,1640.9,458.66,443.11,22.39,35.83,4.57,Clay Loam,0.47,Medium,Warm,1,4,7
Nyandarua,Wheat,Short Rains,2018,3032.76,3374.24,562.71,15.93,-77.01,4.57,Clay Loam,0.47,Medium,Cool,0,4,7
Nyandarua,Wheat,Long Rains,2019,3092.11,2371.12,1197.06,18.11,-81.88,4.57,Clay Loam,0.47,High,Warm,1,4,7
Nyandarua,Wheat,Short Rains,2019,2205.21,4330.33,1082.56,21.56,-75.0,4.57,Clay Loam,0.47,High,Warm,0,4,7
Nyandarua,Wheat,Long Rains,2020,2720.6,2447.99,741.09,29.14,-39.22,4.57,Clay Loam,0.47,Medium,Hot,1,4,7
Nyandarua,Wheat,Short Rains,2020,894.88,1772.11,1131.8,31.9,53.73,4.57,Clay Loam,0.47,High,Hot,0,4,7
Nyandarua,Wheat,Long Rains,2021,2206.72,2054.23,661.17,20.92,82.99,4.57,Clay Loam,0.47,Medium,Warm,1,4,7
Nyandarua,Wheat,Short Rains,2021,2946.64,2714.65,1052.61,14.14,-43.19,4.57,Clay Loam,0.47,High,Cool,0,4,7
Nyandarua,Wheat,Long Rains,2022,3049.25,3847.93,823.32,25.58,105.86,4.57,Clay Loam,0.47,High,Hot,1,4,7
Nyandarua,Wheat,Short Rains,2022,3808.05,3618.8,723.01,22.29,-33.68,4.57,Clay Loam,0.47,Medium,Warm,0,4,7
Nyandarua,Wheat,Long Rains,2023,4335.44,189.34,648.86,22.45,-107.52,4.57,Clay Loam,0.47,Medium,Warm,1,4,7
Nyandarua,Wheat,Short Rains,2023,1524.38,137.06,760.79,30.4,-16.89,4.57,Clay Loam,0.47,Medium,Hot,0,4,7
Nyandarua,Wheat,Long Rains,2024,3195.66,4500.35,317.41,17.3,-50.47,4.57,Clay Loam,0.47,Low,Cool,1,4,7
Nyandarua,Wheat,Short Rains,2024,1700.88,4642.47,458.55,18.27,42.26,4.57,Clay Loam,0.47,Medium,Warm,0,4,7
Nyandarua,Sorghum,Long Rains,2015,1022.99,4678.74,684.59,14.19,17.96,4.57,Clay Loam,0.47,Medium,Cool,1,3,7
Nyandarua,Sorghum,Short Rains,2015,2101.0,596.96,422.9,17.73,-17.59,4.57,Clay Loam,0.47,Medium,Cool,0,3,7
Nyandarua,Sorghum,Long Rains,2016,2597.73,1358.21,1058.1,16.13,125.73,4.57,Clay Loam,0.47,High,Cool,1,3,7
Nyandarua,Sorghum,Short Rains,2016,1854.03,1605.72,1089.7,31.31,-51.17,4.57,Clay Loam,0.47,High,Hot,0,3,7
Nyandarua,Sorghum,Long Rains,2017,3771.2,2741.89,917.79,20.22,-13.54,4.57,Clay Loam,0.47,High,Warm,1,3,7
Nyandarua,Sorghum,Short Rains,2017,1951.84,3090.64,777.85,17.51,-129.14,4.57,Clay Loam,0.47,Medium,Cool,0,3,7
Nyandarua,Sorghum,Long Rains,2018,3449.76,1435.86,443.11,22.39,35.83,4.57,Clay Loam,0.47,Medium,Warm,1,3,7
Nyandarua,Sorghum,Short Rains,2018,2330.13,697.24,562.71,15.93,-77.01,4.57,Clay Loam,0.47,Medium,Cool,0,3,7
Nyandarua,Sorghum,Long Rains,2019,1470.25,3437.48,1197.06,18.11,-81.88,4.57,Clay Loam,0.47,High,Warm,1,3,7
Nyandarua,Sorghum,Short Rains,2019,1471.32,2673.3,1082.56,21.56,-75.0,4.57,Clay Loam,0.47,High,Warm,0,3,7
Nyandarua,Sorghum,Long Rains,2020,3423.47,623.7,741.09,29.14,-39.22,4.57,Clay Loam,0.47,Medium,Hot,1,3,7
Nyandarua,Sorghum,Short Rains,2020,2899.06,1357.16,1131.8,31.9,53.73,4.57,Clay Loam,0.47,High,Hot,0,3,7
Nyandarua,Sorghum,Long Rains,2021,4362.83,2469.37,661.17,20.92,82.99,4.57,Clay Loam,0.47,Medium,Warm,1,3,7
Nyandarua,Sorghum,Short Rains,2021,3782.17,2796.11,1052.61,14.14,-43.19,4.57,Clay Loam,0.47,High,Cool,0,3,7
Nyandarua,Sorghum,Long Rains,2022,960.63,3202.44,823.32,25.58,105.86,4.57,Clay Loam,0.47,High,Hot,1,3,7
Nyandarua,Sorghum,Short Rains,2022,4320.19,3047.9,723.01,22.29,-33.68,4.57,Clay Loam,0.47,Medium,Warm,0,3,7
Nyandarua,Sorghum,Long Rains,2023,3831.0,4432.61,648.86,22.45,-107.52,4.57,Clay Loam,0.47,Medium,Warm,1,3,7
Nyandarua,Sorghum,Short Rains,2023,1643.9,1139.02,760.79,30.4,-16.89,4.57,Clay Loam,0.47,Medium,Hot,0,3,7
Nyandarua,Sorghum,Long Rains,2024,3060.63,2114.04,317.41,17.3,-50.47,4.57,Clay Loam,0.47,Low,Cool,1,3,7
Nyandarua,Sorghum,Short Rains,2024,3907.49,4510.11,458.55,18.27,42.26,4.57,Clay Loam,0.47,Medium,Warm,0,3,7
Nyandarua,Potatoes,Long Rains,2015,2107.66,1260.67,684.59,14.19,17.96,4.57,Clay Loam,0.47,Medium,Cool,1,2,7
Nyandarua,Potatoes,Short Rains,2015,3687.94,1446.55,422.9,17.73,-17.59,4.57,Clay Loam,0.47,Medium,Cool,0,2,7
Nyandarua,Potatoes,Long Rains,2016,3843.67,2176.32,1058.1,16.13,125.73,4.57,Clay Loam,0.47,High,Cool,1,2,7
Nyandarua,Potatoes,Short Rains,2016,3269.93,568.12,1089.7,31.31,-51.17,4.57,Clay Loam,0.47,High,Hot,0,2,7
Nyandarua,Potatoes,Long Rains,2017,3108.28,2313.66,917.79,20.22,-13.54,4.57,Clay Loam,0.47,High,Warm,1,2,7
Nyandarua,Potatoes,Short Rains,2017,2970.45,923.27,777.85,17.51,-129.14,4.57,Clay Loam,0.47,Medium,Cool,0,2,7
Nyandarua,Potatoes,Long Rains,2018,3526.43,4327.71,443.11,22.39,35.83,4.57,Clay Loam,0.47,Medium,Warm,1,2,7
Nyandarua,Potatoes,Short Rains,2018,1601.94,569.0,562.71,15.93,-77.01,4.57,Clay Loam,0.47,Medium,Cool,0,2,7
Nyandarua,Potatoes,Long Rains,2019,887.46,3245.66,1197.06,18.11,-81.88,4.57,Clay Loam,0.47,High,Warm,1,2,7
Nyandarua,Potatoes,Short Rains,2019,3046.25,2778.82,1082.56,21.56,-75.0,4.57,Clay Loam,0.47,High,Warm,0,2,7
Nyandarua,Potatoes,Long Rains,2020,1658.2,2015.44,741.09,29.14,-39.22,4.57,Clay Loam,0.47,Medium,Hot,1,2,7
Nyandarua,Potatoes,Short Rains,2020,2999.56,2534.16,1131.8,31.9,53.73,4.57,Clay Loam,0.47,High,Hot,0,2,7
Nyandarua,Potatoes,Long Rains,2021,4454.81,768.55,661.17,20.92,82.99,4.57,Clay Loam,0.47,Medium,Warm,1,2,7
Nyandarua,Potatoes,Short Rains,2021,3372.03,2081.16,1052.61,14.14,-43.19,4.57,Clay Loam,0.47,High,Cool,0,2,7
Nyandarua,Potatoes,Long Rains,2022,2384.34,3616.23,823.32,25.58,105.86,4.57,Clay Loam,0.47,High,Hot,1,2,7
Nyandarua,Potatoes,Short Rains,2022,3362.01,4957.15,723.01,22.29,-33.68,4.57,Clay Loam,0.47,Medium,Warm,0,2,7
Nyandarua,Potatoes,Long Rains,2023,1275.06,610.14,648.86,22.45,-107.52,4.57,Clay Loam,0.47,Medium,Warm,1,2,7
